,Match ID,Date,Venue,Bat First,Bat Second,Winner,Target Score,Chased,Defended
869,1213875,2020-03-06,Pallekele International Cricket Stadium,Sri Lanka,West Indies,West Indies,156,Yes,No
870,1214670,2020-03-09,Shere Bangla National Stadium,Bangladesh,Zimbabwe,Bangladesh,201,No,Yes
871,1214671,2020-03-11,Shere Bangla National Stadium,Zimbabwe,Bangladesh,Bangladesh,120,Yes,No
872,1215136,2020-02-20,Kinrara Academy Oval,Malaysia,Hong Kong,Malaysia,83,No,Yes
873,1215137,2020-02-21,Kinrara Academy Oval,Malaysia,Hong Kong,Malaysia,139,No,Yes
874,1215138,2020-02-23,Kinrara Academy Oval,Malaysia,Hong Kong,Malaysia,153,No,Yes
875,1215139,2020-02-24,Kinrara Academy Oval,Malaysia,Hong Kong,Malaysia,168,No,Yes
876,1215140,2020-02-26,Kinrara Academy Oval,Hong Kong,Malaysia,Malaysia,172,Yes,No
877,1215159,2020-02-25,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Maldives,Oman,Oman,130,Yes,No
878,1215160,2020-02-25,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),United Arab Emirates,Saudi Arabia,United Arab Emirates,151,No,Yes
879,1215161,2020-02-25,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Qatar,Bahrain,Bahrain,107,Yes,No
880,1215162,2020-02-25,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Iran,Kuwait,Kuwait,109,Yes,No
881,1215163,2020-02-26,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Kuwait,Bahrain,Kuwait,211,No,Yes
882,1215164,2020-02-26,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),United Arab Emirates,Qatar,United Arab Emirates,123,No,Yes
883,1215165,2020-02-27,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),United Arab Emirates,Kuwait,United Arab Emirates,200,No,Yes
884,1216416,2020-03-06,Greater Noida Sports Complex Ground,Ireland,Afghanistan,Afghanistan,123,Yes,No
885,1216417,2020-03-08,Greater Noida Sports Complex Ground,Afghanistan,Ireland,Afghanistan,185,No,Yes
886,1217738,2020-02-29,Terdthai Cricket Ground,Singapore,Thailand,Singapore,140,No,Yes
887,1217740,2020-03-01,Terdthai Cricket Ground,Hong Kong,Nepal,Hong Kong,155,No,Yes
888,1217741,2020-03-01,Terdthai Cricket Ground,Thailand,Malaysia,Malaysia,86,Yes,No
889,1217742,2020-03-03,Terdthai Cricket Ground,Singapore,Malaysia,Singapore,240,No,Yes
890,1217743,2020-03-03,Terdthai Cricket Ground,Thailand,Hong Kong,Hong Kong,78,Yes,No
891,1217744,2020-03-04,Terdthai Cricket Ground,Thailand,Nepal,Nepal,67,Yes,No
892,1217745,2020-03-04,Terdthai Cricket Ground,Singapore,Hong Kong,Singapore,169,No,Yes
893,1217747,2020-03-06,Terdthai Cricket Ground,Malaysia,Hong Kong,Hong Kong,133,Yes,No
894,1223952,2020-12-04,Manuka Oval,India,Australia,India,162,No,Yes
895,1223953,2020-12-06,Sydney Cricket Ground,Australia,India,India,195,Yes,No
896,1223954,2020-12-08,Sydney Cricket Ground,Australia,India,Australia,187,No,Yes
897,1229820,2020-08-29,Pierre Werner Cricket Ground,Belgium,Luxembourg,Belgium,166,No,Yes
898,1229822,2020-08-30,Pierre Werner Cricket Ground,Belgium,Czech Republic,Belgium,162,No,Yes
899,1229823,2020-08-30,Pierre Werner Cricket Ground,Belgium,Luxembourg,Belgium,185,No,Yes
900,1229824,2020-08-21,College Field,Isle of Man,Guernsey,Guernsey,101,Yes,No
901,1233464,2020-11-07,Rawalpindi Cricket Stadium,Zimbabwe,Pakistan,Pakistan,157,Yes,No
902,1233465,2020-11-08,Rawalpindi Cricket Stadium,Zimbabwe,Pakistan,Pakistan,135,Yes,No
903,1233466,2020-11-10,Rawalpindi Cricket Stadium,Zimbabwe,Pakistan,Pakistan,130,Yes,No
904,1233954,2020-11-27,Eden Park,West Indies,New Zealand,New Zealand,176,Yes,No
905,1233955,2020-11-29,Bay Oval,New Zealand,West Indies,New Zealand,239,No,Yes
906,1233959,2020-12-18,Eden Park,Pakistan,New Zealand,New Zealand,154,Yes,No
907,1233960,2020-12-20,Seddon Park,Pakistan,New Zealand,New Zealand,164,Yes,No
908,1233961,2020-12-22,McLean Park,New Zealand,Pakistan,Pakistan,174,Yes,No
909,1233971,2021-02-22,Hagley Oval,New Zealand,Australia,New Zealand,185,No,Yes
910,1233972,2021-02-25,University Oval,New Zealand,Australia,New Zealand,220,No,Yes
911,1233973,2021-03-03,Westpac Stadium,Australia,New Zealand,Australia,209,No,Yes
912,1233974,2021-03-05,Westpac Stadium,Australia,New Zealand,Australia,157,No,Yes
913,1233975,2021-03-07,Sky Stadium,Australia,New Zealand,New Zealand,143,Yes,No
914,1233979,2021-03-28,Seddon Park,New Zealand,Bangladesh,New Zealand,211,No,Yes
915,1233980,2021-03-30,McLean Park,New Zealand,Bangladesh,New Zealand,171,No,Yes
916,1233981,2021-04-01,Eden Park,New Zealand,Bangladesh,New Zealand,142,No,Yes
917,1235829,2020-10-16,Moara Vlasiei Cricket Ground,Bulgaria,Romania,Bulgaria,129,No,Yes
918,1235830,2020-10-17,Moara Vlasiei Cricket Ground,Romania,Bulgaria,Romania,149,No,Yes
919,1235832,2020-10-18,Moara Vlasiei Cricket Ground,Bulgaria,Romania,Romania,61,Yes,No
920,1237122,2020-11-27,Newlands,South Africa,England,England,180,Yes,No
921,1237123,2020-11-29,Boland Park,South Africa,England,England,147,Yes,No
922,1237124,2020-12-01,Newlands,South Africa,England,England,192,Yes,No
923,1239540,2021-07-16,Trent Bridge,Pakistan,England,Pakistan,233,No,Yes
924,1239541,2021-07-18,Headingley,England,Pakistan,England,201,No,Yes
925,1239542,2021-07-20,Old Trafford,Pakistan,England,England,155,Yes,No
926,1243019,2021-02-11,Gaddafi Stadium,Pakistan,South Africa,Pakistan,170,No,Yes
927,1243020,2021-02-13,Gaddafi Stadium,Pakistan,South Africa,South Africa,145,Yes,No
928,1243021,2021-02-14,Gaddafi Stadium,South Africa,Pakistan,Pakistan,165,Yes,No
929,1243389,2021-03-14,Narendra Modi Stadium,England,India,India,165,Yes,No
930,1243390,2021-03-16,Narendra Modi Stadium,India,England,England,157,Yes,No
931,1243391,2021-03-18,Narendra Modi Stadium,India,England,India,186,No,Yes
932,1243392,2021-03-20,Narendra Modi Stadium,India,England,India,225,No,Yes
933,1249206,2021-06-23,Sophia Gardens,Sri Lanka,England,England,130,Yes,No
934,1249207,2021-06-24,Sophia Gardens,Sri Lanka,England,England,103,Yes,No
935,1249208,2021-06-26,The Rose Bowl,England,Sri Lanka,England,181,No,Yes
936,1251575,2021-04-10,The Wanderers Stadium,South Africa,Pakistan,Pakistan,189,Yes,No
937,1251576,2021-04-12,The Wanderers Stadium,Pakistan,South Africa,South Africa,141,Yes,No
938,1251577,2021-04-14,SuperSport Park,South Africa,Pakistan,Pakistan,204,Yes,No
939,1251578,2021-04-16,SuperSport Park,South Africa,Pakistan,Pakistan,145,Yes,No
940,1251953,2021-07-19,The Village,South Africa,Ireland,South Africa,166,No,Yes
941,1251954,2021-07-22,Civil Service Cricket Club,South Africa,Ireland,South Africa,160,No,Yes
942,1251955,2021-07-24,Civil Service Cricket Club,South Africa,Ireland,South Africa,190,No,Yes
943,1252058,2021-03-17,Sheikh Zayed Stadium,Afghanistan,Zimbabwe,Afghanistan,199,No,Yes
944,1252059,2021-03-19,Sheikh Zayed Stadium,Afghanistan,Zimbabwe,Afghanistan,194,No,Yes
945,1252060,2021-03-20,Sheikh Zayed Stadium,Afghanistan,Zimbabwe,Afghanistan,184,No,Yes
946,1252066,2021-03-03,Coolidge Cricket Ground,Sri Lanka,West Indies,West Indies,132,Yes,No
947,1252067,2021-03-05,Coolidge Cricket Ground,Sri Lanka,West Indies,Sri Lanka,161,No,Yes
948,1252068,2021-03-07,Coolidge Cricket Ground,Sri Lanka,West Indies,West Indies,132,Yes,No
949,1256720,2022-01-22,Kensington Oval,England,West Indies,West Indies,104,Yes,No
950,1256721,2022-01-23,Kensington Oval,England,West Indies,England,172,No,Yes
951,1256722,2022-01-26,Kensington Oval,West Indies,England,West Indies,225,No,Yes
952,1256723,2022-01-29,Kensington Oval,England,West Indies,England,194,No,Yes
953,1256724,2022-01-30,Kensington Oval,West Indies,England,West Indies,180,No,Yes
954,1257183,2021-04-21,Harare Sports Club,Pakistan,Zimbabwe,Pakistan,150,No,Yes
955,1257184,2021-04-23,Harare Sports Club,Zimbabwe,Pakistan,Zimbabwe,119,No,Yes
956,1257185,2021-04-25,Harare Sports Club,Pakistan,Zimbabwe,Pakistan,166,No,Yes
957,1257404,2021-04-03,Wanderers,Uganda,Namibia,Namibia,135,Yes,No
958,1257405,2021-04-05,Wanderers Cricket Ground,Namibia,Uganda,Namibia,86,No,Yes
959,1257406,2021-04-05,Wanderers Cricket Ground,Namibia,Uganda,Namibia,190,No,Yes
960,1257945,2021-04-17,Tribhuvan University International Cricket Ground,Netherlands,Nepal,Nepal,137,Yes,No
961,1257946,2021-04-18,Tribhuvan University International Cricket Ground,Netherlands,Malaysia,Netherlands,192,No,Yes
962,1257947,2021-04-19,Tribhuvan University International Cricket Ground,Malaysia,Nepal,Nepal,110,Yes,No
963,1257948,2021-04-20,Tribhuvan University International Cricket Ground,Nepal,Netherlands,Netherlands,207,Yes,No
964,1257950,2021-04-22,Tribhuvan University International Cricket Ground,Nepal,Malaysia,Nepal,218,No,Yes
965,1257951,2021-04-24,Tribhuvan University International Cricket Ground,Nepal,Netherlands,Nepal,239,No,Yes
966,1262758,2021-07-25,R Premadasa Stadium,India,Sri Lanka,India,165,No,Yes
967,1262759,2021-07-28,R Premadasa Stadium,India,Sri Lanka,Sri Lanka,133,Yes,No
968,1262760,2021-07-29,R Premadasa Stadium,India,Sri Lanka,Sri Lanka,82,Yes,No
969,1263151,2021-06-26,National Cricket Stadium,South Africa,West Indies,West Indies,161,Yes,No
970,1263152,2021-06-27,National Cricket Stadium,South Africa,West Indies,South Africa,167,No,Yes
971,1263153,2021-06-29,National Cricket Stadium,South Africa,West Indies,South Africa,168,No,Yes
972,1263154,2021-07-01,National Cricket Stadium,West Indies,South Africa,West Indies,168,No,Yes
973,1263155,2021-07-03,National Cricket Stadium,South Africa,West Indies,South Africa,169,No,Yes
974,1263156,2021-07-09,Darren Sammy National Cricket Stadium,West Indies,Australia,West Indies,146,No,Yes
975,1263157,2021-07-10,Darren Sammy National Cricket Stadium,West Indies,Australia,West Indies,197,No,Yes
976,1263158,2021-07-12,Darren Sammy National Cricket Stadium,Australia,West Indies,West Indies,142,Yes,No
977,1263159,2021-07-14,Darren Sammy National Cricket Stadium,Australia,West Indies,Australia,190,No,Yes
978,1263160,2021-07-16,Darren Sammy National Cricket Stadium,West Indies,Australia,West Indies,200,No,Yes
979,1263165,2021-07-31,Providence Stadium,Pakistan,West Indies,Pakistan,158,No,Yes
980,1263471,2022-02-11,Sydney Cricket Ground,Australia,Sri Lanka,Australia,143,No,Yes
981,1263473,2022-02-15,Manuka Oval,Sri Lanka,Australia,Australia,122,Yes,No
982,1263474,2022-02-18,Melbourne Cricket Ground,Sri Lanka,Australia,Australia,140,Yes,No
983,1263475,2022-02-20,Melbourne Cricket Ground,Australia,Sri Lanka,Sri Lanka,155,Yes,No
984,1263708,2021-05-21,Scott Page Field,Luxembourg,Czech Republic,Czech Republic,127,Yes,No
985,1263710,2021-05-22,Scott Page Field,Austria,Czech Republic,Austria,163,No,Yes
986,1263711,2021-05-22,Scott Page Field,Czech Republic,Luxembourg,Luxembourg,162,Yes,No
987,1263712,2021-05-23,Scott Page Field,Austria,Luxembourg,Luxembourg,180,Yes,No
988,1263713,2021-05-23,Scott Page Field,Czech Republic,Austria,Austria,159,Yes,No
989,1267304,2021-06-24,National Sports Academy,Greece,Romania,Romania,158,Yes,No
990,1267306,2021-06-25,National Sports Academy,Serbia,Greece,Greece,145,Yes,No
991,1267307,2021-06-25,National Sports Academy,Bulgaria,Romania,Romania,158,Yes,No
992,1267308,2021-06-25,National Sports Academy,Romania,Serbia,Romania,192,No,Yes
993,1267310,2021-06-26,National Sports Academy,Serbia,Romania,Romania,116,Yes,No
994,1267680,2021-07-22,Harare Sports Club,Zimbabwe,Bangladesh,Bangladesh,153,Yes,No
995,1267681,2021-07-23,Harare Sports Club,Zimbabwe,Bangladesh,Zimbabwe,167,No,Yes
996,1267682,2021-07-25,Harare Sports Club,Zimbabwe,Bangladesh,Bangladesh,194,Yes,No
997,1268188,2021-07-08,Marsa Sports Club,Belgium,Malta,Malta,100,Yes,No
998,1268189,2021-07-08,Marsa Sports Club,Malta,Belgium,Belgium,51,Yes,No
999,1268190,2021-07-09,Marsa Sports Club,Malta,Belgium,Belgium,115,Yes,No
1000,1268191,2021-07-10,Marsa Sports Club,Belgium,Malta,Malta,129,Yes,No
1001,1268192,2021-07-10,Marsa Sports Club,Belgium,Malta,Belgium,173,No,Yes
1002,1270834,2021-08-03,Shere Bangla National Stadium,Bangladesh,Australia,Bangladesh,132,No,Yes
1003,1270835,2021-08-04,Shere Bangla National Stadium,Australia,Bangladesh,Bangladesh,122,Yes,No
1004,1270836,2021-08-06,Shere Bangla National Stadium,Bangladesh,Australia,Bangladesh,128,No,Yes
1005,1270837,2021-08-07,Shere Bangla National Stadium,Bangladesh,Australia,Australia,105,Yes,No
1006,1270838,2021-08-09,Shere Bangla National Stadium,Bangladesh,Australia,Bangladesh,123,No,Yes
1007,1271445,2021-08-05,Bayer Uerdingen Cricket Ground,Norway,Germany,Germany,77,Yes,No
1008,1271446,2021-08-05,Bayer Uerdingen Cricket Ground,Norway,France,France,113,Yes,No
1009,1271447,2021-08-06,Bayer Uerdingen Cricket Ground,France,Germany,Germany,94,Yes,No
1010,1271448,2021-08-07,Bayer Uerdingen Cricket Ground,Germany,France,Germany,165,No,Yes
1011,1271449,2021-08-07,Bayer Uerdingen Cricket Ground,Norway,France,Norway,132,No,Yes
1012,1271450,2021-08-08,Bayer Uerdingen Cricket Ground,Norway,Germany,Norway,186,No,Yes
1013,1271451,2021-08-08,Bayer Uerdingen Cricket Ground,Norway,Germany,Germany,94,Yes,No
1014,1271630,2021-09-10,R Premadasa Stadium,South Africa,Sri Lanka,South Africa,164,No,Yes
1015,1271631,2021-09-12,R Premadasa Stadium,Sri Lanka,South Africa,South Africa,104,Yes,No
1016,1271632,2021-09-14,R Premadasa Stadium,Sri Lanka,South Africa,South Africa,121,Yes,No
1017,1272093,2021-09-01,Shere Bangla National Stadium,New Zealand,Bangladesh,Bangladesh,61,Yes,No
1018,1272094,2021-09-03,Shere Bangla National Stadium,Bangladesh,New Zealand,Bangladesh,142,No,Yes
1019,1272095,2021-09-05,Shere Bangla National Stadium,New Zealand,Bangladesh,New Zealand,129,No,Yes
1020,1272096,2021-09-08,Shere Bangla National Stadium,New Zealand,Bangladesh,Bangladesh,94,Yes,No
1021,1272097,2021-09-10,Shere Bangla National Stadium,New Zealand,Bangladesh,New Zealand,162,No,Yes
1022,1272373,2021-08-27,Castle Avenue,Zimbabwe,Ireland,Zimbabwe,118,No,Yes
1023,1272374,2021-08-29,Castle Avenue,Zimbabwe,Ireland,Ireland,153,Yes,No
1024,1272375,2021-09-01,Bready Cricket Club,Ireland,Zimbabwe,Ireland,179,No,Yes
1025,1272376,2021-09-02,Bready Cricket Club,Ireland,Zimbabwe,Ireland,175,No,Yes
1026,1272377,2021-09-04,Bready Cricket Club,Zimbabwe,Ireland,Zimbabwe,125,No,Yes
1027,1273133,2021-08-14,Svanholm Park,Denmark,Sweden,Sweden,136,Yes,No
1028,1273134,2021-08-15,Svanholm Park,Sweden,Denmark,Denmark,123,Yes,No
1029,1273136,2021-08-20,Gucherre Cricket Ground,Gibraltar,Malta,Malta,149,Yes,No
1030,1273137,2021-08-21,Gucherre Cricket Ground,Portugal,Gibraltar,Portugal,218,No,Yes
1031,1273138,2021-08-21,Gucherre Cricket Ground,Malta,Gibraltar,Malta,198,No,Yes
1032,1273139,2021-08-22,Gucherre Cricket Ground,Portugal,Gibraltar,Portugal,219,No,Yes
1033,1273141,2021-08-18,Gahanga International Cricket Stadium. Rwanda,Ghana,Rwanda,Rwanda,165,Yes,No
1034,1273143,2021-08-20,Gahanga International Cricket Stadium. Rwanda,Rwanda,Ghana,Rwanda,137,No,Yes
1035,1273144,2021-08-20,Gahanga International Cricket Stadium. Rwanda,Ghana,Rwanda,Ghana,167,No,Yes
1036,1273145,2021-08-21,Gahanga International Cricket Stadium. Rwanda,Rwanda,Ghana,Ghana,148,Yes,No
1037,1273146,2021-08-21,Kerava National Cricket Ground,Sweden,Finland,Finland,136,Yes,No
1038,1273147,2021-08-21,Kerava National Cricket Ground,Sweden,Finland,Finland,142,Yes,No
1039,1273148,2021-08-22,Kerava National Cricket Ground,Finland,Sweden,Sweden,110,Yes,No
1040,1273149,2021-08-22,Kerava National Cricket Ground,Finland,Sweden,Sweden,146,Yes,No
1041,1273271,2021-09-15,Grange Cricket Club Ground,Scotland,Zimbabwe,Scotland,142,No,Yes
1042,1273272,2021-09-17,Grange Cricket Club Ground,Zimbabwe,Scotland,Zimbabwe,137,No,Yes
1043,1273273,2021-09-19,Grange Cricket Club Ground,Scotland,Zimbabwe,Zimbabwe,178,Yes,No
1044,1273712,2021-10-17,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Papua New Guinea,Oman,Oman,130,Yes,No
1045,1273713,2021-10-17,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Scotland,Bangladesh,Scotland,141,No,Yes
1046,1273714,2021-10-18,Zayed Cricket Stadium,Netherlands,Ireland,Ireland,107,Yes,No
1047,1273715,2021-10-18,Zayed Cricket Stadium,Namibia,Sri Lanka,Sri Lanka,97,Yes,No
1048,1273716,2021-10-19,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Scotland,Papua New Guinea,Scotland,166,No,Yes
1049,1273717,2021-10-19,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Bangladesh,Oman,Bangladesh,154,No,Yes
1050,1273718,2021-10-20,Zayed Cricket Stadium,Netherlands,Namibia,Namibia,165,Yes,No
1051,1273719,2021-10-20,Zayed Cricket Stadium,Sri Lanka,Ireland,Sri Lanka,172,No,Yes
1052,1273720,2021-10-21,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Bangladesh,Papua New Guinea,Bangladesh,182,No,Yes
1053,1273721,2021-10-21,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,Scotland,Scotland,123,Yes,No
1054,1273722,2021-10-22,Sharjah Cricket Stadium,Ireland,Namibia,Namibia,126,Yes,No
1055,1273723,2021-10-22,Sharjah Cricket Stadium,Netherlands,Sri Lanka,Sri Lanka,45,Yes,No
1056,1273724,2021-10-23,Zayed Cricket Stadium,South Africa,Australia,Australia,119,Yes,No
1057,1273725,2021-10-23,Dubai International Cricket Stadium,West Indies,England,England,56,Yes,No
1058,1273726,2021-10-24,Sharjah Cricket Stadium,Bangladesh,Sri Lanka,Sri Lanka,172,Yes,No
1059,1273727,2021-10-24,Dubai International Cricket Stadium,India,Pakistan,Pakistan,152,Yes,No
1060,1273728,2021-10-25,Sharjah Cricket Stadium,Afghanistan,Scotland,Afghanistan,191,No,Yes
1061,1273729,2021-10-26,Dubai International Cricket Stadium,West Indies,South Africa,South Africa,144,Yes,No
1062,1273730,2021-10-26,Sharjah Cricket Stadium,New Zealand,Pakistan,Pakistan,135,Yes,No
1063,1273731,2021-10-27,Zayed Cricket Stadium,Bangladesh,England,England,125,Yes,No
1064,1273732,2021-10-27,Zayed Cricket Stadium,Scotland,Namibia,Namibia,110,Yes,No
1065,1273733,2021-10-28,Dubai International Cricket Stadium,Sri Lanka,Australia,Australia,155,Yes,No
1066,1273734,2021-10-29,Sharjah Cricket Stadium,West Indies,Bangladesh,West Indies,143,No,Yes
1067,1273735,2021-10-29,Dubai International Cricket Stadium,Afghanistan,Pakistan,Pakistan,148,Yes,No
1068,1273736,2021-10-30,Sharjah Cricket Stadium,Sri Lanka,South Africa,South Africa,143,Yes,No
1069,1273737,2021-10-30,Dubai International Cricket Stadium,Australia,England,England,126,Yes,No
1070,1273738,2021-10-31,Zayed Cricket Stadium,Afghanistan,Namibia,Afghanistan,161,No,Yes
1071,1273739,2021-10-31,Dubai International Cricket Stadium,India,New Zealand,New Zealand,111,Yes,No
1072,1273740,2021-11-01,Sharjah Cricket Stadium,England,Sri Lanka,England,164,No,Yes
1073,1273741,2021-11-02,Zayed Cricket Stadium,Bangladesh,South Africa,South Africa,85,Yes,No
1074,1273742,2021-11-02,Zayed Cricket Stadium,Pakistan,Namibia,Pakistan,190,No,Yes
1075,1273743,2021-11-03,Dubai International Cricket Stadium,New Zealand,Scotland,New Zealand,173,No,Yes
1076,1273744,2021-11-03,Zayed Cricket Stadium,India,Afghanistan,India,211,No,Yes
1077,1273745,2021-11-04,Dubai International Cricket Stadium,Bangladesh,Australia,Australia,74,Yes,No
1078,1273746,2021-11-04,Zayed Cricket Stadium,Sri Lanka,West Indies,Sri Lanka,190,No,Yes
1079,1273747,2021-11-05,Sharjah Cricket Stadium,New Zealand,Namibia,New Zealand,164,No,Yes
1080,1273748,2021-11-05,Dubai International Cricket Stadium,Scotland,India,India,86,Yes,No
1081,1273749,2021-11-06,Zayed Cricket Stadium,West Indies,Australia,Australia,158,Yes,No
1082,1273750,2021-11-06,Sharjah Cricket Stadium,South Africa,England,South Africa,190,No,Yes
1083,1273751,2021-11-07,Zayed Cricket Stadium,Afghanistan,New Zealand,New Zealand,125,Yes,No
1084,1273752,2021-11-07,Sharjah Cricket Stadium,Pakistan,Scotland,Pakistan,190,No,Yes
1085,1273753,2021-11-08,Dubai International Cricket Stadium,Namibia,India,India,133,Yes,No
1086,1273754,2021-11-10,Zayed Cricket Stadium,England,New Zealand,New Zealand,167,Yes,No
1087,1273755,2021-11-11,Dubai International Cricket Stadium,Pakistan,Australia,Australia,177,Yes,No
1088,1273756,2021-11-14,Dubai International Cricket Stadium,New Zealand,Australia,Australia,173,Yes,No
1089,1275039,2021-09-11,Entebbe Cricket Oval,Nigeria,Kenya,Kenya,108,Yes,No
1090,1275040,2021-09-11,Entebbe Cricket Oval,Uganda,Nigeria,Uganda,153,No,Yes
1091,1275042,2021-09-13,Entebbe Cricket Oval,Kenya,Nigeria,Kenya,163,No,Yes
1092,1275043,2021-09-13,Entebbe Cricket Oval,Nigeria,Uganda,Uganda,124,Yes,No
1093,1275044,2021-09-10,Entebbe Cricket Oval,Kenya,Uganda,Kenya,152,No,Yes
1094,1275045,2021-09-16,Entebbe Cricket Oval,Nigeria,Kenya,Nigeria,112,No,Yes
1095,1275047,2021-09-15,Entebbe Cricket Oval,Uganda,Nigeria,Uganda,173,No,Yes
1096,1275051,2021-09-17,Entebbe Cricket Oval,Uganda,Kenya,Uganda,121,No,Yes
1097,1275052,2021-09-10,Desert Springs Cricket Ground,Spain,Germany,Germany,129,Yes,No
1098,1275053,2021-09-11,Desert Springs Cricket Ground,Germany,Spain,Spain,116,Yes,No
1099,1275054,2021-09-11,Desert Springs Cricket Ground,Germany,Spain,Spain,120,Yes,No
1100,1275268,2021-09-03,Moara Vlasiei Cricket Ground,Romania,Czech Republic,Romania,212,No,Yes
1101,1275269,2021-09-02,Moara Vlasiei Cricket Ground,Luxembourg,Bulgaria,Luxembourg,188,No,Yes
1102,1275270,2021-09-02,Moara Vlasiei Cricket Ground,Hungary,Czech Republic,Hungary,166,No,Yes
1103,1275271,2021-09-03,Moara Vlasiei Cricket Ground,Bulgaria,Malta,Malta,113,Yes,No
1104,1275272,2021-09-03,Moara Vlasiei Cricket Ground,Romania,Hungary,Romania,196,No,Yes
1105,1275274,2021-09-04,Moara Vlasiei Cricket Ground,Luxembourg,Hungary,Luxembourg,180,No,Yes
1106,1275275,2021-09-04,Moara Vlasiei Cricket Ground,Romania,Malta,Romania,203,No,Yes
1107,1275276,2021-09-05,Moara Vlasiei Cricket Ground,Malta,Hungary,Hungary,171,Yes,No
1108,1275277,2021-09-05,Moara Vlasiei Cricket Ground,Romania,Luxembourg,Romania,157,No,Yes
1109,1276904,2022-07-07,The Rose Bowl,India,England,India,199,No,Yes
1110,1276905,2022-07-09,Edgbaston,India,England,India,171,No,Yes
1111,1276906,2022-07-10,Trent Bridge,England,India,England,216,No,Yes
1112,1276913,2022-07-27,County Ground,England,South Africa,England,235,No,Yes
1113,1276914,2022-07-28,Sophia Gardens,South Africa,England,South Africa,208,No,Yes
1114,1276915,2022-07-31,The Rose Bowl,South Africa,England,South Africa,192,No,Yes
1115,1277974,2021-11-19,Shere Bangla National Stadium,Bangladesh,Pakistan,Pakistan,128,Yes,No
1116,1277975,2021-11-20,Shere Bangla National Stadium,Bangladesh,Pakistan,Pakistan,109,Yes,No
1117,1277976,2021-11-22,Shere Bangla National Stadium,Bangladesh,Pakistan,Pakistan,125,Yes,No
1118,1278671,2021-11-17,Sawai Mansingh Stadium,New Zealand,India,India,165,Yes,No
1119,1278672,2021-11-19,JSCA International Stadium Complex,New Zealand,India,India,154,Yes,No
1120,1278673,2021-11-21,Eden Gardens,India,New Zealand,India,185,No,Yes
1121,1278679,2022-02-16,Eden Gardens,West Indies,India,India,158,Yes,No
1122,1278680,2022-02-18,Eden Gardens,India,West Indies,India,187,No,Yes
1123,1278681,2022-02-20,Eden Gardens,India,West Indies,India,185,No,Yes
1124,1278684,2022-02-24,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,India,Sri Lanka,India,200,No,Yes
1125,1278685,2022-02-26,Himachal Pradesh Cricket Association Stadium,Sri Lanka,India,India,184,Yes,No
1126,1278686,2022-02-27,Himachal Pradesh Cricket Association Stadium,Sri Lanka,India,India,147,Yes,No
1127,1278687,2022-06-09,Arun Jaitley Stadium,India,South Africa,South Africa,212,Yes,No
1128,1278688,2022-06-12,Barabati Stadium,India,South Africa,South Africa,149,Yes,No
1129,1278689,2022-06-14,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,India,South Africa,India,180,No,Yes
1130,1278690,2022-06-17,Saurashtra Cricket Association Stadium,India,South Africa,India,170,No,Yes
1131,1279379,2021-10-05,Happy Valley Ground,Estonia,Cyprus,Cyprus,103,Yes,No
1132,1279380,2021-10-05,Happy Valley Ground,Estonia,Cyprus,Cyprus,131,Yes,No
1133,1279381,2021-10-06,Happy Valley Ground,Cyprus,Isle of Man,Isle of Man,93,Yes,No
1134,1279382,2021-10-06,Happy Valley Ground,Estonia,Isle of Man,Isle of Man,119,Yes,No
1135,1279383,2021-10-07,Happy Valley Ground,Cyprus,Isle of Man,Isle of Man,150,Yes,No
1136,1279385,2021-10-08,Happy Valley Ground,Cyprus,Estonia,Cyprus,161,No,Yes
1137,1279386,2021-10-08,Happy Valley Ground,Estonia,Isle of Man,Isle of Man,72,Yes,No
1138,1280057,2021-10-05,ICC Academy,Namibia,United Arab Emirates,Namibia,160,No,Yes
1139,1280058,2021-10-09,ICC Academy,Scotland,Namibia,Namibia,138,Yes,No
1140,1280059,2021-10-10,ICC Academy,Namibia,Papua New Guinea,Namibia,175,No,Yes
1141,1280060,2021-10-07,ICC Academy,United Arab Emirates,Ireland,Ireland,124,Yes,No
1142,1280061,2021-10-08,ICC Academy,United Arab Emirates,Ireland,United Arab Emirates,164,No,Yes
